design,sbj,mpm,afi,asd
DBCD(5),123,2.6047792417870164,0.1546249471057556,0.2567297075166632
DBCD(5),124,2.6137050410564457,0.15422137506763775,0.2562430733974493
DBCD(5),125,2.6256067176750437,0.15382064061812792,0.2560345326868882
DBCD(5),126,2.6303444547045234,0.15342376304512212,0.2556818078051227
DBCD(5),127,2.642114961143684,0.15302889402279113,0.2560921248845398
DBCD(5),128,2.654859747987495,0.1526380291517876,0.25613185271964406
DBCD(5),129,2.6730382208843086,0.1522507952537891,0.25696125722562246
DBCD(5),130,2.675778021875192,0.15186886989267906,0.2571376999759218
DBCD(5),131,2.6881294426849536,0.1514870318234063,0.256169613414043
DBCD(5),132,2.7098998231509435,0.15110781458676634,0.25693910865890596
DBCD(5),133,2.7148979476887285,0.1507349073452239,0.2564049802563606
DBCD(5),134,2.7217087695584548,0.1503638051906151,0.25600249152668103
DBCD(5),135,2.7372267680456575,0.14999442211870626,0.25617345447991724
DBCD(5),136,2.740076423563443,0.14962808646426054,0.2556433710218777
DBCD(5),137,2.7435761192494796,0.14926261397301124,0.25548554515417504
DBCD(5),138,2.746029064099367,0.14889886420145887,0.25495721868936805
DBCD(5),139,2.7474814193540413,0.14853590333503344,0.25431783289834836
DBCD(5),140,2.744132145146568,0.14817319444923005,0.2542041086017774
DBCD(5),141,2.76266520788857,0.14781008968366763,0.2539505941472331
DBCD(5),142,2.775018525698907,0.1474519773019921,0.2542798262708895
DBCD(5),143,2.787456549686532,0.14709676473571973,0.2543894906236441
DBCD(5),144,2.798581812416539,0.14674491080519605,0.2547352906693229
DBCD(5),145,2.803041527073363,0.1463957892762428,0.2545200380502772
DBCD(5),146,2.814742392521,0.1460482693536983,0.25469884101760637
DBCD(5),147,2.8159112667436426,0.14570408556501444,0.25399040066382395
DBCD(5),148,2.8215412772078836,0.145360128416129,0.2535866981116778
DBCD(5),149,2.8324478084028213,0.14501777390918083,0.25364747880277894
DBCD(5),150,2.8280000604895994,0.14467870972726715,0.2534531256768348
DBCD(5),151,2.850643797373354,0.1443390342748133,0.2535188758792441
DBCD(5),152,2.860330223559855,0.14400392896201208,0.2534996258083566
DBCD(5),153,2.8695964703620493,0.14367095311540828,0.25358916989212665
DBCD(5),154,2.8891649082973876,0.1433403946935569,0.2540936290646819
DBCD(5),155,2.89544835466412,0.1430142707291105,0.25386455484192955
DBCD(5),156,2.9094234271603736,0.14268935583857492,0.25432715333286754
DBCD(5),157,2.91906912442736,0.14236750894772682,0.25464312728603067
DBCD(5),158,2.9286507918230766,0.14204785740185014,0.25490614007055373
DBCD(5),159,2.9340647073716135,0.14173078515844525,0.2543517203713493
DBCD(5),160,2.9358741788750864,0.14141485682785443,0.2543189684014288
DBCD(5),161,2.95897868087235,0.14109974339748127,0.2545247946313598
DBCD(5),162,2.9589710513221807,0.14078915855609087,0.2537765005403984
DBCD(5),163,2.964440087945883,0.14047938771925672,0.2538460815306424
DBCD(5),164,2.9745529690746992,0.14017071053118935,0.25390320721700554
DBCD(5),165,2.9788831086214342,0.13986375382282687,0.2535653481471829
DBCD(5),166,2.9902497588017476,0.13955846755206877,0.2536725156880096
DBCD(5),167,2.9963080859359854,0.13925570174275975,0.25344406941919884
DBCD(5),168,3.0098678010017217,0.13895430464957526,0.25385787451539327
DBCD(5),169,3.020844006451608,0.1386559122335238,0.25394929402469024
DBCD(5),170,3.019932586746357,0.13836004153219067,0.25368581101018073
DBCD(5),171,3.0358715902022273,0.13806490789325654,0.25334570846068166
DBCD(5),172,3.0477328504749615,0.13777323022309224,0.2536714761828003
DBCD(5),173,3.0604070203384803,0.13748439111007738,0.2539947751144599
DBCD(5),174,3.0742350945585817,0.1371984255017576,0.2544190843731158
DBCD(5),175,3.086495555162886,0.13691483098199053,0.2548865682203047
DBCD(5),176,3.0901178186775415,0.13663382335367058,0.25457884341795456
DBCD(5),177,3.101171001417876,0.1363535833043012,0.2548127323076252
DBCD(5),178,3.109555743861219,0.13607537222591573,0.2546799897929824
DBCD(5),179,3.1094677138395235,0.13579904682652974,0.25409511395437584
DBCD(5),180,3.1108131074400616,0.1355233598814735,0.25403612449091917
DBCD(5),181,3.1268291063002724,0.13524832236657003,0.25401419665092595
DBCD(5),182,3.1439863440756994,0.1349759056280575,0.25469622734860964
DBCD(5),183,3.160720893079766,0.13470645960319724,0.25547347857366054
DBCD(5),184,3.1691769069035485,0.13443990010501608,0.2555090505256782
DBCD(5),185,3.1804390212856064,0.13417492209366647,0.2555867774052606
DBCD(5),186,3.1839489973383714,0.13391208689317413,0.2552992712079598
DBCD(5),187,3.192406616257088,0.13365001947526625,0.2554047134426924
DBCD(5),188,3.1961464721556774,0.1333897039037491,0.255142640518482
DBCD(5),189,3.210192814152661,0.1331301424533926,0.2553349724699834
DBCD(5),190,3.211794954486437,0.13287310422046866,0.2552731752815977
DBCD(5),191,3.2133399789537895,0.13261663789731687,0.25445318639484976
DBCD(5),192,3.221004680906091,0.1323609887225143,0.25447474397838665
DBCD(5),193,3.2226840376297488,0.1321069468967871,0.2539980343394973
DBCD(5),194,3.2203564861033356,0.13185373143458254,0.2530241835963019
DBCD(5),195,3.2324117514998756,0.13160089907795558,0.25312821784920875
DBCD(5),196,3.2415325514652826,0.1313500772289583,0.25313137147061565
DBCD(5),197,3.2459027217599594,0.13110062194004724,0.25302605288116137
DBCD(5),198,3.253148955877527,0.13085203609320778,0.252792163572285
DBCD(5),199,3.261443665948253,0.13060485425278606,0.2527874446234768
DBCD(5),200,3.270087886211842,0.13035879637892286,0.2530133997993962
PBD(2),1,0.8281628718143836,0.0,0.8363819303842737
PBD(2),2,1.0858858553932842,0.021793759784586312,0.8099733425746404
PBD(2),3,1.2738602996519834,0.034638170511822594,0.7880013671406046
PBD(2),4,1.4255226235286873,0.044711867584630346,0.7655632395219878
PBD(2),5,1.5410540993800428,0.05358852686181597,0.7432933798338612
PBD(2),6,1.6417818428228128,0.06177992904462515,0.7228720110741881
PBD(2),7,1.7008343811936437,0.06970710084256472,0.6965580536964048
PBD(2),8,1.749948113864965,0.07734788997949044,0.668926530921286
PBD(2),9,1.7767058310745132,0.08495690325829698,0.6410903487333793
PBD(2),10,1.7474934483018292,0.0926130841240532,0.6109243102474164
PBD(2),11,1.770713420163683,0.10008001691551976,0.5783942060758557
PBD(2),12,1.7435452573505081,0.10813551013703798,0.5451554192244475
PBD(2),13,1.6968802676393224,0.11658225221640564,0.5097607019863696
PBD(2),14,1.6403229459651834,0.12557005325849194,0.47306474385894004
PBD(2),15,1.5553924560797787,0.1354245268853182,0.43226353209139623
PBD(2),16,1.4413624891733663,0.14640289965598277,0.38718633120955215
PBD(2),17,1.2912737571076318,0.1589874715758287,0.33551329662374024
PBD(2),18,1.09762316087009,0.17406731124953434,0.2730374098268127
PBD(2),19,0.8287119389726643,0.19379069383824635,0.19199541363132264
PBD(2),20,0.0,0.22553675609496568,3.627597902460262e-13
PBD(2),21,0.8295418465234765,0.214796910566634,0.1828058582162514
PBD(2),22,1.0919990129219121,0.20701796450385196,0.24553796369692585
PBD(2),23,1.2809088881221244,0.2006548622136417,0.2854985929857456
PBD(2),24,1.4308089474910957,0.1954337255236665,0.31339386678464987
PBD(2),25,1.5485126138728003,0.19119339887144754,0.33346205855307126
PBD(2),26,1.6345807507758863,0.18781035177093694,0.3454912225802949
PBD(2),27,1.6965153412085685,0.18517870051692323,0.35269290593270636
PBD(2),28,1.7397353282002288,0.1832259319303538,0.35576994082765184
PBD(2),29,1.7691377008670017,0.18190703579540007,0.35558417870983133
PBD(2),30,1.7381819594550638,0.18120449127151342,0.35026484248253936
PBD(2),31,1.7607701668646711,0.18096622368035264,0.3424613106107788
PBD(2),32,1.7354011179800621,0.18142481449195547,0.33164351812949383
PBD(2),33,1.6899186742583867,0.1825005819239416,0.3179638912899097
PBD(2),34,1.6283516276668955,0.18423341638104487,0.30096425673281146
PBD(2),35,1.5400545625318502,0.18672365985428652,0.2803288632481821
PBD(2),36,1.4283619485049386,0.19009275020573346,0.25581140199721575
PBD(2),37,1.2732587622777818,0.194606202554937,0.22415127143818567
PBD(2),38,1.0919768326889767,0.20065392320943687,0.1869102665861427
PBD(2),39,0.8288456284426058,0.20950865380264236,0.13405140060230658
PBD(2),40,0.0,0.22499207816864067,5.130198152495494e-13
PBD(2),41,0.8280774446787252,0.21950446650599106,0.1306070310181037
PBD(2),42,1.0928449484282066,0.21531586071785214,0.1779806586523936
PBD(2),43,1.2890904793675735,0.21172045949757695,0.21019942968639363
PBD(2),44,1.4368249658023613,0.20863201386643904,0.23225929256619968
PBD(2),45,1.5461547262890185,0.20599133712191034,0.24814910575450186
PBD(2),46,1.6423164359082558,0.20375406852692535,0.26082557214519836
PBD(2),47,1.6996447176838865,0.20191479721466227,0.26837344869176766
PBD(2),48,1.7471864486416824,0.20043202855103076,0.2729966647559977
PBD(2),49,1.7731509134385262,0.19931298451366497,0.27436456723644403
PBD(2),50,1.746344208704966,0.19855063557509808,0.27260546541471786
PBD(2),51,1.7797058003503248,0.19808169018873348,0.269755113196834
PBD(2),52,1.7450329052339537,0.19807521708756165,0.26209540793731745
PBD(2),53,1.7036669589426627,0.19845359248504696,0.2535303186587925
PBD(2),54,1.636714990611118,0.199285581404484,0.2404563225107919
PBD(2),55,1.5443601763869008,0.2006219495929216,0.22420922954736533
PBD(2),56,1.4350448484307958,0.20255498683728598,0.2056799873868062
PBD(2),57,1.2836334559099043,0.2052954469297501,0.18206109604866963
PBD(2),58,1.0900250242918053,0.20913307402814485,0.15095115333787887
PBD(2),59,0.8291837876777177,0.21482594586064901,0.1090238030703059
PBD(2),60,0.0,0.22506524322426694,6.283183876491462e-13
PBD(2),61,0.8270256790202668,0.22137564907304927,0.10693145571115274
PBD(2),62,1.0869865704375001,0.21850713323827173,0.14561603758871786
PBD(2),63,1.278056878628777,0.21599730799325317,0.17227146849375857
PBD(2),64,1.426317749986627,0.21379703468695097,0.19132954574374975
PBD(2),65,1.5389311539750263,0.21187930891290835,0.20556465759482542
PBD(2),66,1.6333351380944245,0.21022349226672746,0.2165409385975764
PBD(2),67,1.6929490329537231,0.20882712365943581,0.22345330141645092
PBD(2),68,1.7357824032725793,0.20767123726280934,0.22781485572776247
PBD(2),69,1.7512746984824152,0.20675786474604302,0.22867563441765862
PBD(2),70,1.72952464203614,0.2060785636892595,0.22900153873260914
PBD(2),71,1.754769502692626,0.2056119989077708,0.22560947710766194
PBD(2),72,1.7319750836536227,0.2054642543283313,0.22105325856222954
PBD(2),73,1.684638049410387,0.20561538626159603,0.21361757524212951
PBD(2),74,1.6199307779428624,0.20608899696734848,0.2034058619896848
PBD(2),75,1.5396086424408733,0.20694098984765597,0.1916631020161927
PBD(2),76,1.4296221910189655,0.2082696837771367,0.17590180929447696
PBD(2),77,1.277782986632882,0.21020651317944317,0.15604200017839562
PBD(2),78,1.0981533982336906,0.21297216893625578,0.13115390306229907
PBD(2),79,0.8269637030906535,0.21722665666006175,0.0939620370438391
PBD(2),80,0.0,0.22484836974044398,7.255195804920524e-13
PBD(2),81,0.8284638669469457,0.22207246394118005,0.09295651787195451
PBD(2),82,1.090453753442151,0.21989601147138801,0.12699040187515
PBD(2),83,1.2810045955529328,0.21797655065944482,0.15048760530598101
PBD(2),84,1.4314442373462128,0.21627865376472696,0.16774739616129197
PBD(2),85,1.542602623851389,0.21478673154201391,0.1802508757656754
PBD(2),86,1.6307744219789124,0.2134850273952869,0.18976266832376246
PBD(2),87,1.6950766780018267,0.21237007176182587,0.19701981947797323
PBD(2),88,1.7380491320280163,0.2114384858746736,0.20090193622008345
PBD(2),89,1.766643860632633,0.21069015937798002,0.20313053012446122
PBD(2),90,1.7394174614088176,0.21013364635522816,0.20251292094164228
PBD(2),91,1.7647141506289998,0.20973593316605965,0.20027809273144356
PBD(2),92,1.7475927221588008,0.20958749204544844,0.19707277641191742
PBD(2),93,1.695475770853262,0.20968277804786162,0.19040429821179544
PBD(2),94,1.641367768095754,0.2100288210942424,0.18288096603053328
PBD(2),95,1.5489965853808694,0.2106975839741192,0.17128115156426463
PBD(2),96,1.432440909030344,0.21172989369393358,0.15708088462773007
PBD(2),97,1.2812009769649424,0.2132389692976816,0.13904348170204323
PBD(2),98,1.0870009729204129,0.2154208878999672,0.11585190900258155
PBD(2),99,0.8317553236927033,0.21873482323895982,0.08441952559682762
PBD(2),100,0.0,0.22486502824349677,8.111555504936798e-13
PBD(2),101,0.8296031447798692,0.2226386418252447,0.08335493922797235
PBD(2),102,1.0927231399012094,0.2208839818407756,0.11419344223517629
PBD(2),103,1.2772074651068765,0.21932886396956056,0.1347174891039704
PBD(2),104,1.4269550395834352,0.21794233499762905,0.15048059809350803
PBD(2),105,1.5439598182436851,0.21671607171168972,0.16245330600351296
PBD(2),106,1.6332998119996924,0.2156426243799726,0.17134500743101885
PBD(2),107,1.6906564359485008,0.21471759305198804,0.17679123254990511
PBD(2),108,1.7307529700822524,0.2139336384410711,0.18042794000725937
PBD(2),109,1.7590482793549724,0.21329415014503744,0.18276442025419923
PBD(2),110,1.7384543555012169,0.21280887132500412,0.18337730501981003
PBD(2),111,1.7649681535589767,0.21245784938108656,0.18162392831823354
PBD(2),112,1.7384520124873717,0.21231186476712754,0.1778930380485829
PBD(2),113,1.6950898387055902,0.21235606509273552,0.17275729943609233
PBD(2),114,1.6261513210136647,0.21261746532213188,0.16461030324950693
PBD(2),115,1.540136951431855,0.2131253588425378,0.15488731235867628
PBD(2),116,1.4265486909374205,0.21394347980326056,0.14247162447973644
PBD(2),117,1.2786883109662337,0.2151630840163466,0.12676429940058484
PBD(2),118,1.0908331010641739,0.2169517819228929,0.1059693499074313
PBD(2),119,0.8292584624074234,0.21971199006246525,0.07677386970686159
PBD(2),120,0.0,0.22479154399867343,8.885763853018184e-13
PBD(2),121,0.8282633846628822,0.2229337626433119,0.07602475864352534
PBD(2),122,1.0928446029234442,0.22146375483245812,0.10436200141552784
PBD(2),123,1.2834189977010304,0.22015684291553866,0.12378767350252727
PBD(2),124,1.4296735684387023,0.21899021704653338,0.13775636782100187
PBD(2),125,1.5432559379066784,0.21795313209438064,0.14858565829104864
PBD(2),126,1.6310917766188395,0.2170398828650099,0.15678544051637125
PBD(2),127,1.69199424104227,0.21624828186192102,0.1626014464257012
PBD(2),128,1.7449509605149827,0.21557566562204034,0.16685159819607057
PBD(2),129,1.7772131962062765,0.21503176573383043,0.1693006226914943
PBD(2),130,1.744787628888775,0.21462048165909858,0.1688436241980403
PBD(2),131,1.7614904084335758,0.21431405632497513,0.1666668824132917
PBD(2),132,1.7431779171443087,0.21417320102321463,0.16400015539240773
PBD(2),133,1.691011403030931,0.21420120131358894,0.15872524414758593
PBD(2),134,1.6332366350007541,0.21440546889763615,0.1523587272391649
PBD(2),135,1.5543670408445902,0.21483362176382717,0.14412919355062953
PBD(2),136,1.4366090758721781,0.21553979666386522,0.13227403015584321
PBD(2),137,1.281742025757117,0.2165880628850626,0.11725913753519702
PBD(2),138,1.0917534707101897,0.21811457939980233,0.09796039010538539
PBD(2),139,0.8295201464720474,0.22047258052178223,0.07106565813802213
PBD(2),140,0.0,0.22482292027857015,9.597721906449398e-13
PBD(2),141,0.8274227926606547,0.22322843148226867,0.07035401718971711
PBD(2),142,1.0933393577494692,0.2219630803312292,0.0967380122154705
PBD(2),143,1.2834907696646976,0.22083565372353178,0.11478804916463237
PBD(2),144,1.4251917422798692,0.21982637457989007,0.12760367056592117
PBD(2),145,1.53955751375424,0.21892463740273593,0.13792272021111684
PBD(2),146,1.6227829835191165,0.21812814788342738,0.14489887586160324
PBD(2),147,1.6855992199217869,0.21743280721926309,0.1506061207073198
PBD(2),148,1.7276118122791602,0.21683975770058941,0.15382061154966864
PBD(2),149,1.7544851524966474,0.21635068315913036,0.15562121686516747
PBD(2),150,1.7298389400803735,0.21597166960624958,0.15601133106351145
PBD(2),151,1.7649487734989802,0.21568698235063166,0.1555078605515116
PBD(2),152,1.740597666043829,0.21555815627778344,0.15269154759747552
PBD(2),153,1.6982373692770218,0.21557133635606887,0.14859185352597776
PBD(2),154,1.6368664660467953,0.21574688182432888,0.14223243376359002
PBD(2),155,1.5486772198504868,0.21611503792658937,0.1338578935458564
PBD(2),156,1.4364963296573,0.21671516873455962,0.12329023053563423
PBD(2),157,1.281050730664766,0.21762223187901733,0.10931470756032662
PBD(2),158,1.0856086742695457,0.21894751465333812,0.09110945895500196
PBD(2),159,0.828114729898883,0.22098435001485478,0.06632869418914905
PBD(2),160,0.0,0.22477891488913102,1.0260396304990989e-12
PBD(2),161,0.828931446559573,0.22338277256062702,0.06598158375036212
PBD(2),162,1.0890273736665599,0.22227317501933638,0.09027553107216328
PBD(2),163,1.271561296835856,0.2212807108827723,0.1066833493540954
PBD(2),164,1.4184740767362933,0.22038752193436031,0.11884710571412917
PBD(2),165,1.5393759276710373,0.21958914076988503,0.1291050425944861
PBD(2),166,1.6318305006763032,0.218884537884794,0.1366924713954152
PBD(2),167,1.6918451837683697,0.21827181203804072,0.14168988337706856
PBD(2),168,1.7384183388886254,0.21774722944979544,0.14524161188208268
PBD(2),169,1.7581386533252545,0.2173159925590131,0.14680606716339317
PBD(2),170,1.7317576732948787,0.21697784428905184,0.1471732168578283
PBD(2),171,1.759187490062015,0.21672169179221304,0.14601200510496884
PBD(2),172,1.7318504830843504,0.21659810798338394,0.1431908975948334
PBD(2),173,1.6932529340140419,0.21659743285276004,0.139366442540201
PBD(2),174,1.6407475843407304,0.2167428112633046,0.13423976262817
PBD(2),175,1.557360105520766,0.21706689766022072,0.12680472794662456
PBD(2),176,1.4393530843868918,0.2176032904070605,0.11648729738375838
PBD(2),177,1.2807707766583962,0.21840687786858393,0.10305364614024838
PBD(2),178,1.0921375214601858,0.21957832008403966,0.08627020321444243
PBD(2),179,0.8261697710141948,0.2214022890261968,0.06235694072581285
PBD(2),180,0.0,0.22476210837057464,1.0882793707380786e-12
PBD(2),181,0.8289689026286016,0.2235203287663164,0.06222614810265182
PBD(2),182,1.095699328563866,0.22253192004915895,0.08566823980521794
PBD(2),183,1.2937806886220176,0.22164853351839983,0.10241188012581645
PBD(2),184,1.4405331893616597,0.22085753467530758,0.11396929977600564
PBD(2),185,1.5518360813785195,0.22015037678157706,0.12290748411709096
PBD(2),186,1.6338200047128062,0.21952298625457176,0.12934341703810254
PBD(2),187,1.6930773890741964,0.21897313835432305,0.13396432876742337
PBD(2),188,1.7428714000370877,0.21850113614093125,0.1377078435485979
PBD(2),189,1.7747059857221048,0.21811350729011206,0.1399434194175871
PBD(2),190,1.7487315425366812,0.21781468308223298,0.1403325015999878
PBD(2),191,1.7670332633480408,0.2175898583239682,0.13864772383406854
PBD(2),192,1.7384852090082483,0.21747916650593116,0.13590881952577505
PBD(2),193,1.684996800658555,0.21747829336924682,0.13140729291870729
PBD(2),194,1.6258496897344545,0.21759806416974428,0.12583818901128518
PBD(2),195,1.5351623816223894,0.21787179178061225,0.11841815318543293
PBD(2),196,1.435016543825515,0.21832669323236759,0.10986756427629038
PBD(2),197,1.285207483858197,0.21903952289086495,0.09781873372583731
PBD(2),198,1.090300336250833,0.22009691163696762,0.08173013490256605
PBD(2),199,0.8286315889288997,0.22173034508665837,0.05932914182831129
PBD(2),200,0.0,0.22476485130586993,1.147147180702376e-12
PBD(3),1,0.8281628718143836,0.0,0.8363819303842737
PBD(3),2,1.095568758104087,0.014278670203695673,0.8178855443620394
PBD(3),3,1.2989472609580746,0.022561598684655935,0.8037366023264496
PBD(3),4,1.4688535826978264,0.028948488466806963,0.7895531707370723
PBD(3),5,1.6076837684828749,0.034457664486506646,0.7763188617426964
PBD(3),6,1.7313846906202084,0.03943261219530827,0.7633637942869917
PBD(3),7,1.8238121534097205,0.04410524313538479,0.7478519370039379
PBD(3),8,1.910641221636844,0.04850411031634017,0.7315624107730565
PBD(3),9,1.982816142479896,0.0527644678652156,0.7168987662499805
PBD(3),10,2.007494746690598,0.05693000270955105,0.6979813635036204
PBD(3),11,2.077107015110444,0.06087952403909437,0.6800922957473525
PBD(3),12,2.1068354815706507,0.06491634885649666,0.6613574117141774
PBD(3),13,2.1282243979784297,0.06892635399390558,0.6426936267129665
PBD(3),14,2.143061846288873,0.07294516231357787,0.6234210395247395
PBD(3),15,2.1525126289191894,0.07701157585220951,0.6047654394807662
PBD(3),16,2.147435092443081,0.08116715498194356,0.584671397294485
PBD(3),17,2.1308736813352347,0.08541545297646427,0.5634120911862951
PBD(3),18,2.106704292103997,0.089776447816811,0.5411256175008058
PBD(3),19,2.070557233092812,0.09429130272164525,0.5179713535674746
PBD(3),20,2.00676779770625,0.09898836137234863,0.49405507187095243
PBD(3),21,1.9764647541845497,0.10383066701036116,0.4684822219904795
PBD(3),22,1.9068387669490807,0.10909323646031814,0.44118847776102793
PBD(3),23,1.8271871248284548,0.11471330643459282,0.41259512631202483
PBD(3),24,1.7316605456777145,0.12080969917141611,0.3814822346709301
PBD(3),25,1.615784567070083,0.1275217148424109,0.3477461383504883
PBD(3),26,1.474832860579008,0.13504614555670316,0.3105807498768383
PBD(3),27,1.305909940226867,0.14370029628218767,0.26866033502424824
PBD(3),28,1.0997474220555348,0.1541146897510003,0.21917377026301124
PBD(3),29,0.8276035632051342,0.16776155255364805,0.15519053738243163
PBD(3),30,0.0,0.18975628624203092,4.442881926509092e-13
PBD(3),31,0.8277314477335996,0.18363511571809332,0.15012782606498087
PBD(3),32,1.0967292278516818,0.17878847034299564,0.20488118082152898
PBD(3),33,1.3038752974809373,0.17455757430213714,0.24291565355257058
PBD(3),34,1.4778548316784166,0.17084387146044178,0.27254845770173003
PBD(3),35,1.620139222196945,0.16758663428869072,0.2955438788618636
PBD(3),36,1.7357824190252316,0.16473160469422368,0.3126027730459843
PBD(3),37,1.8290085991172054,0.16223410909328334,0.3253802651689595
PBD(3),38,1.9176652914316572,0.1600574776172779,0.33675181110647606
PBD(3),39,1.983679797651083,0.15818848086185983,0.3441611370834449
PBD(3),40,2.0091462056600564,0.1565952924089459,0.34872471147374223
PBD(3),41,2.0739062505911026,0.15522607333270347,0.35177823968367544
PBD(3),42,2.099691617466067,0.1541290944571008,0.35241042600702943
PBD(3),43,2.1285114884366823,0.15325747677911483,0.35357954137898334
PBD(3),44,2.1465500584857367,0.15261995590102914,0.35216408578668096
PBD(3),45,2.1541312639118733,0.15220972085112525,0.3496526726294679
PBD(3),46,2.161077069925242,0.15202274324408865,0.34647650498971905
PBD(3),47,2.143519917690246,0.15207252844850788,0.34020825054640585
PBD(3),48,2.1260597945335036,0.152339478845719,0.33342279840003786
PBD(3),49,2.0842471501910462,0.1528462578395711,0.32400486825071634
PBD(3),50,2.017276044261878,0.15357887295585487,0.3134367442710928
PBD(3),51,1.9838848733283805,0.15452296572978363,0.3017380084759775
PBD(3),52,1.9145232318240415,0.15579044047713383,0.28813419719481714
PBD(3),53,1.8327580796160219,0.1573663831846982,0.27316917812197217
PBD(3),54,1.7292635423447569,0.15930075725168924,0.25440831162831284
PBD(3),55,1.6074027083378974,0.16164457239967311,0.23403607611830793
PBD(3),56,1.4784743185023788,0.16449878613660074,0.21237555343003456
PBD(3),57,1.3112534545562282,0.16809737900482863,0.18593635971634098
PBD(3),58,1.1038618338842963,0.17273508772633295,0.15288180596462253
PBD(3),59,0.8284931539607795,0.17916213567914388,0.1089334933463142
PBD(3),60,0.0,0.1899843193171695,6.283183876491462e-13
PBD(3),61,0.8270256790202668,0.18686982227918322,0.10693145571115274
PBD(3),62,1.0953326588227534,0.18431576267569333,0.1467876823668332
PBD(3),63,1.3010179674648579,0.18201105253051397,0.17544605295311863
PBD(3),64,1.4700556354002023,0.179920033751082,0.19739501302367446
PBD(3),65,1.6054893839223168,0.17802188863739593,0.21463498686604582
PBD(3),66,1.7238624069769786,0.1762976111634489,0.22898605252089194
PBD(3),67,1.8092287660506579,0.17473835726982578,0.23928145397865308
PBD(3),68,1.8910482691918233,0.1733254714314912,0.2486412313999414
PBD(3),69,1.953299849061132,0.17205925792536317,0.25557876268275737
PBD(3),70,1.9901210879565672,0.17093004393395594,0.26188599345939745
PBD(3),71,2.058717883532677,0.1699240722503476,0.26543551079267863
PBD(3),72,2.0902133188891665,0.16906892642489124,0.2676403579277245
PBD(3),73,2.1080242592508522,0.1683436392431882,0.2683979873962779
PBD(3),74,2.1272343709539143,0.1677444201590199,0.2687937351097141
PBD(3),75,2.1348097567900015,0.16728052319936157,0.26828406543682654
PBD(3),76,2.1263232443660507,0.1669521038211154,0.26537092672676577
PBD(3),77,2.114241059942317,0.16675636522266488,0.26214615554281745
PBD(3),78,2.100031519357303,0.16670351345939888,0.2585399471850256
PBD(3),79,2.0671425834394745,0.16680856552463522,0.25257991674909197
PBD(3),80,1.999533123778475,0.16707248411857734,0.24595772760857754
PBD(3),81,1.9669286801641155,0.16747842026992513,0.23757638211773632
PBD(3),82,1.902617153273045,0.16810121552430887,0.22775953328340684
PBD(3),83,1.8252669780794086,0.168941286953644,0.21717433358459304
PBD(3),84,1.727151346269835,0.17003427669752816,0.2038814813378388
PBD(3),85,1.6155253673214145,0.17142044470945897,0.18914421612786486
PBD(3),86,1.4719025193798316,0.17318421946242143,0.17076108940825627
PBD(3),87,1.3096442780565327,0.17542320119095653,0.15050961944155009
PBD(3),88,1.1052970031291747,0.17839052950339482,0.12426561128791953
PBD(3),89,0.8302080704460528,0.18259567525689163,0.08886607426975585
PBD(3),90,0.0,0.18979136853677075,7.695297228743242e-13
PBD(3),91,0.82958088150319,0.1877057491023005,0.08783065245268153
PBD(3),92,1.1059310607822281,0.18597640658263562,0.12160840552861664
PBD(3),93,1.3086172813326993,0.18440136498373788,0.1453219215340402
PBD(3),94,1.4813765351367287,0.18295525798089043,0.1643397625782145
PBD(3),95,1.6171013529724605,0.18162916074511484,0.1789782396505083
PBD(3),96,1.733163608898275,0.18041098255109103,0.19092810421489553
PBD(3),97,1.8249733783609619,0.17929556160077906,0.200458200899323
PBD(3),98,1.8978333236023561,0.1782756749377553,0.20753535511564355
PBD(3),99,1.9608068930027671,0.17734627570679562,0.2137959958523112
PBD(3),100,1.9983612821962837,0.1765065305178245,0.21961397230067214
PBD(3),101,2.0674491798261947,0.17574822887021974,0.22369392972195307
PBD(3),102,2.1056782037955983,0.17509200226097896,0.22640412635785492
PBD(3),103,2.1340668176356687,0.17452782867041744,0.22858907561545153
PBD(3),104,2.144692766249154,0.17405672783910547,0.228659532465645
PBD(3),105,2.152844530218282,0.17367564755388054,0.2284749932890873
PBD(3),106,2.145379149923162,0.17339118831923203,0.22667671170499556
PBD(3),107,2.1272895860266945,0.17320287224009745,0.22374238668225518
PBD(3),108,2.0994520161257904,0.17311430546438913,0.21958240327578024
PBD(3),109,2.0714444536232657,0.17313118646634051,0.21568248571860776
PBD(3),110,2.0045768737648597,0.17326920415435085,0.21033198898627412
PBD(3),111,1.9745235900279836,0.17351414544464097,0.20351256668702294
PBD(3),112,1.8994394724864603,0.17392376477105545,0.19465511981119035
PBD(3),113,1.8212949332278339,0.17448576626919438,0.1853998710314331
PBD(3),114,1.7179744342015328,0.1752375138498261,0.17381336699820088
PBD(3),115,1.6078461991480633,0.1762035274021488,0.16146875023572652
PBD(3),116,1.4724025033081642,0.17745668009548896,0.14718055181366102
PBD(3),117,1.306518306005046,0.1790861155290923,0.1297801751502749
PBD(3),118,1.1014638745752139,0.1812591662619109,0.10707350492346969
PBD(3),119,0.8294467966701824,0.18436397946380773,0.07678567918839427
PBD(3),120,0.0,0.18973966960719335,8.885763853018184e-13
PBD(3),121,0.8282633846628822,0.1881715731641585,0.07602475864352534
PBD(3),122,1.101171670627467,0.18686328819041645,0.10519417264490144
PBD(3),123,1.308552000256898,0.18566381072273366,0.12629027846844784
PBD(3),124,1.476153094366537,0.1845573678047948,0.1424478782248693
